name,lat,lng,desc,link,type,country_en
摩洛哥 - 非斯的麦地那,34.0551111111,-4.9903611111,非斯建于 9 世纪，在 13 至 14 世纪马林王朝统治下达到鼎盛，取代马拉喀什成为王国首都。麦地那的城市结构和主要古迹——宗教学校、火都教堂、宫殿、住宅、清真寺和喷泉——都可以追溯到这一时期。尽管摩洛哥的政治首都于 1912 年迁往拉巴特，但非斯仍然保留了该国文化和精神中心的地位。...,https://whc.unesco.org/en/list/170,building,Morocco
摩洛哥 - 马拉喀什的麦地那,31.6138888889,-8.0222222222,马拉喀什由阿尔摩拉维王朝于 1070-72 年建立，在很长一段时间内一直是政治、经济和文化中心。从北非到安达卢西亚，整个西方穆斯林世界都感受到了它的影响。它有几个令人印象深刻的古迹，可以追溯到那个时期：库图比亚清真寺、古堡、城垛、纪念性门、花园等。后来的建筑瑰宝包括班迪亚宫、本优素福宗教学校、萨阿迪王朝陵墓、几座伟大的住宅和贾马埃尔弗纳广场...,https://whc.unesco.org/en/list/331,building,Morocco
摩洛哥 - 阿伊特本哈杜城堡,31.0472200000,-7.1288900000,卡萨尔是一组被高墙包围的土制建筑，是撒哈拉沙漠前的传统栖息地。这些房屋聚集在防御墙内，并由角塔加固。瓦尔扎扎特省的阿伊特本哈杜 (Ait-Ben-Haddou) 是摩洛哥南部建筑的一个引人注目的例子。...,https://whc.unesco.org/en/list/444,building,Morocco
摩洛哥 - 索维拉麦地那（原莫加多尔）,31.4956944444,-9.7866666666,索维拉是 18 世纪末防御城镇的典范，根据北非背景下的当代欧洲军事建筑原则建造。自成立以来，它一直是一个主要的国际贸易海港，连接摩洛哥及其撒哈拉腹地与欧洲和世界其他地区。...,https://whc.unesco.org/en/list/753,building,Morocco
摩洛哥 - 历史名城梅克内斯,33.8833300000,-5.5583300000,梅克内斯由阿尔摩拉维德王朝于 11 世纪建立，作为军事定居点，后来成为阿拉维王朝创始人苏丹穆莱·伊斯梅尔（1672-1727 年）的首都。苏丹将其变成了一座令人印象深刻的西班牙-摩尔风格城市，周围环绕着高墙和大门，17 世纪马格里布的伊斯兰和欧洲风格的和谐融合至今仍然显而易见。...,https://whc.unesco.org/en/list/793,building,Morocco
摩洛哥 - 得土安麦地那（以前称为蒂塔温）,35.5708300000,-5.3666700000,从八世纪开始，得土安在伊斯兰时期尤为重要，因为它是摩洛哥和安达卢西亚之间的主要接触点。收复失地后，被西班牙人驱逐的安达卢西亚难民重建了该镇。它的艺术和建筑很好地说明了这一点，揭示了明显的安达卢西亚影响。尽管得土安是摩洛哥最小的麦地那之一，但毫无疑问是最完整的，而且它在很大程度上已被...,https://whc.unesco.org/en/list/837,building,Morocco
摩洛哥 - 葡萄牙城市马扎甘（El Jadida）,33.2566700000,-8.5019400000,葡萄牙的马扎甘要塞位于卡萨布兰卡西南 90 公里处，现为杰迪代市的一部分，建于 16 世纪初，是大西洋沿岸的一个防御工事殖民地。它于 1769 年被摩洛哥人接管。这座防御工事及其堡垒和城墙是文艺复兴时期军事设计的早期范例。幸存的葡萄牙建筑包括蓄水池和圣母升天教堂，以晚期哥特式建筑的曼努埃尔风格建造。葡萄牙城...,https://whc.unesco.org/en/list/1058,building,Morocco
摩洛哥 - 瓦鲁比利斯考古遗址,34.0738900000,-5.5569400000,毛里塔尼亚首都建于公元前三世纪，成为罗马帝国的重要前哨基地，拥有许多精美的建筑。位于肥沃农业区的考古遗址中保存着大量的遗骸。瓦卢比利斯后来短暂成为伊德里斯王朝创始人伊德里斯一世的首都，伊德里斯一世被埋葬在附近的穆莱伊德里斯。...,https://whc.unesco.org/en/list/836,building,Morocco
摩洛哥 - 拉巴特，现代首都和历史名城：共同的遗产,34.0136111111,-6.8469444444,该遗址位于摩洛哥西北部的大西洋沿岸，是阿拉伯穆斯林过去与西方现代主义之间丰富交流的产物。这座被列入名录的城市涵盖了 1912 年至 1930 年代在法国保护国下构思和建造的新城镇，包括皇家和行政区、住宅和商业开发区以及 Jardins d’Essais 植物园和游乐花园。它还包括这座城市历史可追溯至 12 世纪的古老部分。新的...,https://whc.unesco.org/en/list/1401,building,Morocco
莫桑比克 - 莫桑比克岛,-15.0341700000,40.7358300000,莫桑比克的防御城市位于该岛上，这里曾是葡萄牙通往印度航线上的贸易站。其非凡的建筑统一性源于自 16 世纪以来始终使用相同的建筑技术、建筑材料（石头或马库蒂）和装饰原理。...,https://whc.unesco.org/en/list/599,building,Mozambique
缅甸 - 骠古城,18.7983333333,95.2900000000,骠古城包括哈林 (Halin)、拜克塔诺 (Beikthano) 和斯里克塞特拉 (Sri Ksetra) 三个砖砌、城墙和护城河城市的遗迹，它们位于伊洛瓦底江 (Irrawaddy) 河流域干旱地区广阔的灌溉景观中。它们反映了公元前 200 年至公元 900 年期间繁荣了 1000 多年的骠王国。这三个城市是部分出土的考古遗址。遗迹包括出土的宫殿城堡、墓地和制造场地，以及巨大的砖砌佛塔，部分已被毁坏。...,https://whc.unesco.org/en/list/1444,building,Myanmar
缅甸 - 蒲甘,21.1125000000,94.9641666667,蒲甘位于缅甸中部平原伊洛瓦底江河湾，是一处神圣的景观，拥有一系列独特的佛教艺术和建筑。该系列遗产由七个部分组成，包括众多寺庙、佛塔、寺院和朝圣地，以及考古遗迹、壁画和雕塑。该遗址见证了蒲甘文明的巅峰（公元 11 世纪 -13 世纪），当时该遗址是一个地区帝国的首都。蒂...,https://whc.unesco.org/en/list/1588,building,Myanmar
纳米比亚 - 特威菲尔泉或 /Ui-//aes,-20.5947689881,14.3750965572,特威菲尔方丹 (Twyfelfontein) 或 /Ui-//aes 是非洲岩画（即岩石雕刻）最集中的地区之一。这些保存完好的雕刻大多代表犀牛。该遗址还包括六只彩绘大象、鸵鸟和长颈鹿，以及人类和动物足迹的图画以及红赭石上的人物图案岩石庇护所。从两个区域出土的物品可以追溯到石器时代晚期。该遗址形成了连贯、广泛、高质量的仪式记录。...,https://whc.unesco.org/en/list/1255,building,Namibia
纳米比亚 - 纳米布沙海,-24.8852777778,15.4077777778,"纳米布沙海是世界上唯一的沿海沙漠，其中包括受雾影响的大片沙丘地。该遗址占地超过 300 万公顷，缓冲区面积为 899,500 公顷，由两个沙丘系统组成，一个古老的半固结沙丘系统被一个较年轻的活跃沙丘系统覆盖。沙漠沙丘是由河流、洋流和风携带来自腹地数千公里的物质输送而形成的。其特点是砾石平原、沿海...",https://whc.unesco.org/en/list/1430,nature,Namibia
尼泊尔 - 萨加玛塔国家公园,27.9652800000,86.9130600000,"萨加玛塔是一个独特的地区，拥有雄伟的山脉、冰川和深谷，其中以世界最高峰珠穆朗玛峰（8,848 m）为主。公园内有雪豹、小熊猫等多种珍稀物种。夏尔巴人的存在及其独特的文化进一步增加了该网站的吸引力。...",https://whc.unesco.org/en/list/120,nature,Nepal
尼泊尔 - 奇旺国家公园,27.5000000000,84.3333300000,奇旺位于喜马拉雅山脚下，是“特莱”地区仅存的少数未受干扰的遗迹之一，该地区以前延伸到印度和尼泊尔的山麓。它有特别丰富的动植物群。公园里生活着最后一批单角亚洲犀牛，也是孟加拉虎最后的避难所之一。...,https://whc.unesco.org/en/list/284,nature,Nepal
尼泊尔 - 蓝毗尼，释迦牟尼佛的诞生地,27.4688900000,83.2761100000,释迦牟尼佛 (Siddhartha Gautama) 诞生于公元前 623 年。著名的蓝毗尼花园很快就成为朝圣地。印度皇帝阿育王就是朝圣者之一，他在那里竖起了一根纪念柱。该遗址目前正被开发为佛教朝圣中心，其中与佛祖诞生相关的考古遗迹构成了中心特色。...,https://whc.unesco.org/en/list/666,building,Nepal
尼泊尔 - 加德满都谷地,27.6724260000,85.4284670000,加德满都谷地的文化遗产由七组纪念碑和建筑体现，展示了加德满都谷地闻名于世的各种历史和艺术成就。这七座寺庙包括哈努曼多卡宫（加德满都）、帕坦和巴克塔普尔的杜巴广场、斯瓦扬布和博德哈纳特的佛教佛塔以及帕斯帕蒂和昌古纳拉扬的印度教寺庙。...,https://whc.unesco.org/en/list/121,building,Nepal
荷兰（王国） - 斯霍克兰及周边地区,52.6386111100,5.7716666670,斯霍克兰是一个半岛，到 15 世纪已成为一个岛屿。由于海水入侵，这里曾被占领，随后被遗弃，不得不于 1859 年撤离。但随着须德海的排干，自 20 世纪 40 年代以来，这里成为填海造地的一部分。斯霍克兰拥有可追溯到史前时代的人类居住遗迹。它象征着荷兰人民反抗水域侵蚀的英勇而古老的斗争。...,https://whc.unesco.org/en/list/739,building,Netherlands (Kingdom of the)
荷兰（王国） - Kinderdijk-Elshout 工厂网络,51.8825000000,4.6494444440,Kinderdijk-Elshout 地区的设施充分体现了荷兰人民对水处理技术做出的杰出贡献。用于农业和定居点排水的水利工程的建设始于中世纪，并不间断地持续至今。该网站展示了与该技术相关的所有典型特征——堤坝、水库、泵站、行政大楼和一系列设施。...,https://whc.unesco.org/en/list/818,building,Netherlands (Kingdom of the)
荷兰（王国） - 库拉索岛威廉斯塔德内城和港口历史区,12.1019400000,-68.9022200000,1634 年，荷兰人民在加勒比海库拉索岛的一个优良天然港口建立了贸易定居点。该镇在接下来的几个世纪中不断发展。这座现代城镇由几个独特的历史街区组成，其建筑不仅反映了欧洲的城市规划理念，还反映了荷兰以及与威廉斯塔德进行贸易的西班牙和葡萄牙殖民城镇的风格。...,https://whc.unesco.org/en/list/819,building,Netherlands (Kingdom of the)
荷兰（王国） - 红外线Woudagemaal（D.F. Wouda 蒸汽泵站）,52.8458300000,5.6788900000,位于弗里斯兰省莱默的沃达泵站于 1920 年启用。它是有史以来最大的蒸汽泵站，目前仍在运行。它代表了荷兰工程师和建筑师在保护人民和土地免受水的自然力量侵害方面所做出的贡献的最高点。...,https://whc.unesco.org/en/list/867,building,Netherlands (Kingdom of the)
荷兰（王国） - Droogmakerij de Beemster (Beemster Polder),52.5488888900,4.9111111110,Beemster 圩田的历史可追溯至 17 世纪初，是荷兰填海造地的杰出典范。它完整​​地保留了田野、道路、运河、堤坝和定居点等井然有序的景观，并按照古典和文艺复兴时期的规划原则进行布局。...,https://whc.unesco.org/en/list/899,building,Netherlands (Kingdom of the)
荷兰（王国） - 里特维尔德·施罗德之家 (Rietveld Schröder House),52.0853333333,5.1475555556,乌得勒支的 Rietveld Schröder House 受 Truus Schröder-Schräder 女士委托，由建筑师 Gerrit Thomas Rietveld 设计，建于 1924 年。这座小型家庭住宅以其内部装饰、灵活的空间布局以及视觉和形式品质，是 1920 年代荷兰风格派艺术家和建筑师群体的理想宣言，自此被认为是荷兰的标志之一。现代建筑运动。...,https://whc.unesco.org/en/list/965,building,Netherlands (Kingdom of the)
荷兰（王国） - Singelgracht 内的阿姆斯特丹 17 世纪运河环区,52.3650000000,4.8877777778,阿姆斯特丹运河区历史悠久的城市群是一个建于 16 世纪末和 17 世纪初的新“港口城市”项目。它包括历史悠久的老城区西部和南部的运河网络以及环绕老城区的中世纪港口，并伴随着城市防御边界辛格尔运河的重新定位。这是一个长期计划，涉及通过使用系统排干沼泽地来扩展城市...,https://whc.unesco.org/en/list/1349,building,Netherlands (Kingdom of the)
荷兰（王国） - 范内勒法布里克,51.9244444444,4.4325000000,Van Nellefabriek 于 20 年代设计并建造于鹿特丹西北部 Spaanse Polder 工业区的运河河畔。该场地是 20 世纪工业建筑的标志之一，由工厂综合体组成，外墙主要由钢铁和玻璃组成，大规模运用了幕墙原理。它被认为是一个“理想的工厂”，向外界开放，其内部工作空间根据需要而变化，日光充足...,https://whc.unesco.org/en/list/1441,building,Netherlands (Kingdom of the)
荷兰（王国） - 荷兰水防线,51.8764444445,5.4072666667,荷兰水防线是沿着荷兰行政和经济中心地带边缘延伸超过 200 公里的防御系统。它由新荷兰水线和阿姆斯特丹防线组成。该系统建于 1815 年至 1940 年间，由堡垒、堤坝、水闸、泵站、运河和防洪圩田组成的网络组成，通过应用临时洪水原理来共同保护荷兰。它已经发展到...,https://whc.unesco.org/en/list/759,building,Netherlands (Kingdom of the)
